id,answer_text
5726fc4f708984140094d7c0,The country ranked twelfth in the world for its number of active troops in service.
5726fc4f708984140094d7c1,"Myanmar imports most of its weapons from Russia, Ukraine, China and India."
5726fde1708984140094d7db,"Until 2005, the United Nations General Assembly annually adopted a detailed resolution about the situation in Myanmar by consensus."
5726fde1708984140094d7dc,voted through a resolution that strongly called upon the government of Myanmar to end its systematic violations of human rights.
5726fde1708984140094d7dd,vetoed a draft resolution before the United Nations Security Council calling on the government of Myanmar
5726fde1708984140094d7de,South Africa
5726fe6cdd62a815002e9722,military regime in Myanmar is one of the world's most repressive and abusive regimes
5726fe6cdd62a815002e9723,Barack Obama's Special Assistant to the President on Human Rights
5726fe6cdd62a815002e9724,"""Serious human rights abuses against civilians in several regions continue, including against women and children"
5726ff49708984140094d801,"Human Rights Watch, Amnesty International and the American Association for the Advancement of Science"
5726ff49708984140094d802,The military junta has ... suppressed nearly all basic rights; and committed human rights abuses with impunity
5726ff49708984140094d803,"In July 2013, the Assistance Association for Political Prisoners indicated that there were approximately 100 political prisoners being held"
5726fff9708984140094d815,Child soldiers have and continue to play a major part in the Burmese Army as well as Burmese rebel movements.
5726fff9708984140094d816,Children are being sold as conscripts into the Burmese military for as little as $40 and a bag of rice or a can of petrol
5726fff9708984140094d817,the Myanmar Armed Forces released 42 child soldiers
572701bd708984140094d85d,The Rohingya people
572701bd708984140094d85e,1982
572701bd708984140094d85f,Citizenship is given to those who belong to one of the national races
572701bd708984140094d860,"national races such as Kachin, Kayah (Karenni), Karen, Chin, Burman, Mon, Rakhine, Shan, Kaman, or Zerbadee"
572701bd708984140094d861,Associate citizenship is given to those who cannot prove their ancestors settled in Myanmar before 1823
57287f113acd2414000dfa47,the Rohingya have been denied Burmese citizenship since the enactment of a 1982 citizenship law
57287f113acd2414000dfa48,Citizenship is given to those who belong to one of the national races
57287f113acd2414000dfa49,"national races such as Kachin, Kayah (Karenni), Karen, Chin, Burman, Mon, Rakhine, Shan, Kaman, or Zerbadee."
57287f113acd2414000dfa4a,prove their ancestors settled in Myanmar before 1823
57287f113acd2414000dfa4b,"expulsion of approximately half of the 800,000 Rohingya from Burma,"
572883b9ff5b5019007da284,suggested that the Rohingya conflict may be driven by an Islamist political agenda to impose religious laws
572883b9ff5b5019007da285,the Japanese
572883b9ff5b5019007da286,the Tatmadaw
572883b9ff5b5019007da287,lingering resentment over the violence that occurred during the Japanese occupation
572883b9ff5b5019007da288,British allied themselves with the Rohingya
572886362ca10214002da43e,"Since the democratic transition began in 2011, there has been continuous violence as 280 people have been killed and 140,000 forced to flee"
572886362ca10214002da43f,"unrest had re-emerged between Myanmar's Buddhist and Muslim communities, with violence"
572886362ca10214002da440,BBC News media outlet obtained video footage of a man with severe burns who received no assistance from passers-by or police officers
572886362ca10214002da441,footage was filmed by members of the Burmese police force in the town of Meiktila
572886362ca10214002da442,used as evidence that Buddhists continued to kill Muslims after the European Union sanctions were lifted on 23 April 2013.
57288a732ca10214002da452,many commentators citing the killing of ten Burmese Muslims by ethnic Rakhine
57288a732ca10214002da453,"It displaced more than 52,000 people"
57288a732ca10214002da454,Tun Khin
57288a732ca10214002da455,"1,200 are missing"
57288c223acd2414000dfad3,The Burmese army and police have been accused of targeting Rohingya Muslims through mass arrests and arbitrary violence
57288c223acd2414000dfad4,monks' organisations that played a vital role in Myanmar's struggle for democracy have taken measures to block any humanitarian assistance to the Rohingya
57288c223acd2414000dfad2,"On 10 June 2012, a state of emergency was declared in Rakhine, allowing the military to participate in administration of the region"
57288c223acd2414000dfad1,The government has responded by imposing curfews and by deploying troops in the regions
57288e8eff5b5019007da2e6,Restrictions on media censorship were significantly eased in August 2012
57288e8eff5b5019007da2e7,The most significant change has come in the form that media organisations will no longer have to submit their content to a censorship board before publication.
57288e8eff5b5019007da2e8,The Irrawaddy
57288e8eff5b5019007da2e9,"journalists ""are required to follow 16 guidelines towards protecting the three national causes"
57288e8eff5b5019007da2ea,"wore shirts demanding that the government ""Stop Killing the Press."
5728e3113acd2414000e011d,the Crisis Group
5728e3113acd2414000e011e,the country's human rights record has been improving
5728e3113acd2414000e011f,"Myanmar improved yet again, receiving a score of five in civil liberties and a six in political freedom"
5728e3113acd2414000e0121,"improvements in civil liberties and political rights, the release of political prisoners, and a loosening of restrictions."
5728e3113acd2414000e0120,lowest rating of 7
5728e4a93acd2414000e0145,National Human Rights Commission
5728e4a93acd2414000e0146,consists of 15 members from various backgrounds
5728e4a93acd2414000e0147,invitation to expatriates to return home to work for national development.
5728e4a93acd2414000e0148,President Thein Sein
5728e4a93acd2414000e0149,Myanmar's Foreign Minister Wunna Maung Lwin
5728e6092ca10214002daa5a,"has also relaxed reporting laws, but these remain highly restrictive."
5728e6092ca10214002daa5b,"several banned websites, including YouTube, Democratic Voice of Burma and Voice of America, were unblocked."
5728e6092ca10214002daa5c,international humanitarian non-governmental organisations (NGOs)
5728e6092ca10214002daa5d,ethical quandary of how to work with the government without bolstering or appeasing it.
5728e7593acd2414000e019b,Thein Sein
5728e7593acd2414000e019c,"Prime Minister David Cameron,"
5728e7593acd2414000e019d,Myanmar president declared that all of his nation's political prisoners will be released by the end of 2013
5728e7593acd2414000e019e,at Chatham House
5728e7593acd2414000e019f,a desire to strengthen links between the UK and Myanmar's military forces
5728e91a4b864d1900165074,"Under British administration, Myanmar was the second-wealthiest country in South-East Asia."
5728e91a4b864d1900165075,rice
5728e91a4b864d1900165076,"Burma began exporting crude oil in 1853, making it one of the earliest petroleum producers in the world."
5728e91a4b864d1900165077,75% of the world's teak
5728e91a4b864d1900165078,a highly literate population
5728eae32ca10214002daa8e,"British destroyed the major government buildings, oil wells and mines for tungsten, tin, lead and silver to keep them from the Japanese."
5728eae32ca10214002daa8f,the country was in ruins with its major infrastructure completely destroyed.
5728eae32ca10214002daa90,bombed extensively
5728eae32ca10214002daa91,bombed extensively by both sides
5728eae32ca10214002daa92,"1948, Prime Minister U Nu embarked upon a policy of nationalisation and the state was declared the owner of all land."
5728ec424b864d19001650a0,rice
5728ec424b864d19001650a1,60%
5728ec424b864d19001650a2,food grain production
5728ec424b864d19001650a3,by weight
5728ec424b864d19001650a4,52 modern rice varieties
5728edf0ff5b5019007da98c,"US and European jewellery companies, including Bulgari, Tiffany, and Cartier, refuse to import these stones based"
5728edf0ff5b5019007da98d,reports of deplorable working conditions in the mines.
5728edf0ff5b5019007da98e,Human Rights Watch
5728edf0ff5b5019007da98f,encouraged a complete ban on the purchase of Burmese gems based
5728edf0ff5b5019007da990,the ruling junta
5728f0da2ca10214002daaee,Yangon and Mandalay
5728f0da2ca10214002daaef,"Mon State, Pindaya, Bago and Hpa-An"
5728f0da2ca10214002daaf0,"nature trails in Inle Lake, Kengtung, Putao, Pyin Oo Lwin"
5728f0da2ca10214002daaf1,"ancient cities such as Bagan and Mrauk-U; as well as beaches in Nabule, Ngapali, Ngwe-Saung, Mergui."
5728f0da2ca10214002daaf2,much of the country is off-limits to tourists
5728f2872ca10214002dab0a,by air
5728f2872ca10214002dab0b,"No bus or train service connects Myanmar with another country, nor can you travel by car or motorcycle across the border – you must walk across"
5728f2872ca10214002dab0c,It is not possible for foreigners to go to/from Myanmar by sea or river.
5728f2872ca10214002dab0d,one tourist company has successfully run commercial overland routes through these borders since 2013.
5728f2872ca10214002dab0e,Those in Thailand on a visa run can cross to Kawthaung but cannot venture farther into Myanmar
5728f8422ca10214002dab4a,Flights are available from most countries
5728f8422ca10214002dab4b,direct flights are limited to mainly Thai and other ASEAN airlines
5728f8422ca10214002dab4c,"5 international airlines and increasing numbers of airlines have began launching direct flights from Japan, Qatar, Taiwan, South Korea, Germany and Singapore."
5728f8422ca10214002dab4d,"Thailand-based Nok Air and Business Airlines and Singapore-based Tiger Airline""."
5728f9a14b864d190016515c,"December 2014, Myanmar signed an agreement to set up its first stock exchange"
5728f9a14b864d190016515d,Yangon Stock Exchange Joint Venture Co. Ltd
5728f9a14b864d190016515e,Myanma Economic Bank sharing 51 percent
5728f9a14b864d190016515f,Japan's Daiwa Institute of Research Ltd 30.25 percent and Japan Exchange Group 18.75 percent.
5728f9a14b864d1900165160,"Yangon Stock Exchange (YSX) officially opened for business on Friday, March 25, 2016."
5728fb4caf94a219006a9ebd,"provisional results of the 2014 Myanmar Census show that the total population is 51,419,420"
5728fb4caf94a219006a9ebe,"an estimated 1,206,353 persons in parts of northern Rakhine State, Kachin State and Kayin State who were not counted."
5728fb4caf94a219006a9ebf,"600,000 registered migrant workers from Myanmar in Thailand"
5728fb4caf94a219006a9ec0,millions more work illegally
5728fb4caf94a219006a9ec1,80% of Thailand's migrant workers
5728fc61af94a219006a9ed1,Bamar form an estimated 68% of the population
5728fc61af94a219006a9ed2,Overseas Chinese form approximately 3% of the population
5728fc61af94a219006a9ed3,ethnic nationality
5728fc61af94a219006a9ed5,Rakhine people constitute 4% of the population
5728fc61af94a219006a9ed4,the proliferation and domination of the dominant Bamar culture over minority cultures.
5728fed41d04691400778f3d,"2% of the population, are ethno-linguistically related to the Khmer"
5728fed41d04691400778f3e,Anglo-Burmese
5728fed41d04691400778f3f,1958 onwards
5728fed41d04691400778f40,principally to Australia and the UK
572901ec1d04691400778f55,"Sino-Tibetan, Tai–Kadai, Austro-Asiatic, and Indo-European."
572901ec1d04691400778f56,"Pali, the liturgical language of Theravada Buddhism, and English"
572901ec1d04691400778f57,there are more than 130 languages spoken by people in Myanmar
572901ec1d04691400778f58,many of them are known only within small tribes around the country
572901ec1d04691400778f59,The primary Tai–Kadai language is Shan
572904696aef0514001549ac,Burmese
572904696aef0514001549ad,Tibetan and Chinese language
572904696aef0514001549ae,It is written in a script consisting of circular and semi-circular letters
572904696aef0514001549af,"the Mon script, which in turn was developed from a southern Indian script in the 5th century"
572904696aef0514001549b0,The earliest known inscriptions in the Burmese script date from the 11th century.
5729058baf94a219006a9f69,Many religions are practised in Myanmar
5729058baf94a219006a9f6a,Festivals can be held on a grand scale.
5729058baf94a219006a9f6b,"Christian and Muslim populations do, however, face religious persecution"
5729058baf94a219006a9f6c,"it is hard, if not impossible, for non-Buddhists to join the army"
5729058baf94a219006a9f6d,"join the army or get government jobs, the main route to success in the country."
5729072e1d04691400778f97,7% of the population identifies as Christian; 4% as Muslim; 1% follows traditional animistic beliefs; and 2% follow other religions
5729072e1d04691400778f98,"international religious freedom report, official statistics are alleged to underestimate the non-Buddhist population."
5729072e1d04691400778f99,80 congregations around the country and a branch office in Yangon
5729072e1d04691400778f9a,16 languages
5729072e1d04691400778f9b,a synagogue but no resident rabbi to conduct services
572908166aef0514001549c8,the Ministry of Education
572908166aef0514001549c9,United Kingdom's
572908166aef0514001549ca,due to nearly a century of British and Christian presences in Myanmar.
572908166aef0514001549cb,privately funded English language schoo
572908166aef0514001549cc,Schooling is compulsory until the end of elementary school
5729098faf94a219006a9fbd,the majority culture is primarily Buddhist and Bamar.
5729098faf94a219006a9fbe,Bamar culture has been influenced by the cultures of neighbouring countries
5729098faf94a219006a9fbf,"The arts, particularly literature, have historically been influenced by the local form of Theravada Buddhism"
5729098faf94a219006a9fc0,"Buddhism is practised along with nat worship, which involves elaborate rituals to propitiate one from a pantheon of 37 nats."
57290af96aef0514001549e2,"In a traditional village, the monastery is the centre of cultural life."
57290af96aef0514001549e3,A novitiation ceremony called shinbyu
57290af96aef0514001549e4,Girls have ear-piercing ceremonies (နားသ) at the same time.
57290af96aef0514001549e5,the most important being the pagoda festival
57290af96aef0514001549e6,Many villages have a guardian nat
57290c141d04691400778fc7,Colonial architectural influences are most evident in major cities
57290c141d04691400778fc8,ethnic groups constitute 32%
57290c141d04691400778fc9,"exiled leaders and organisations claims that ethnic population is 40%, which is implicitly contrasted with CIA report (official US report)."
57290c141d04691400778fca,The World Factbook
57290d37af94a219006a9fe1,Mohinga is the traditional breakfast dish
57290d37af94a219006a9fe2,Seafood is a common ingredient in coastal cities
57290d37af94a219006a9fe3,landlocked cities
57290d37af94a219006a9fe4,Freshwater fish and shrimp have been incorporated into inland cooking as a primary source of protein
57290d37af94a219006a9fe5,"fresh, salted whole or filleted, salted and dried, made into a salty paste, or fermented sour and pressed."
57290eaeaf94a219006a9ff5,Myanmar's first film was a documentary of the funeral of Tun Shein
57290eaeaf94a219006a9ff6,"Tun Shein — a leading politician of the 1910s, who campaigned for Burmese independence in London."
57290eaeaf94a219006a9ff7,first Burmese silent film Myitta Ne Thuya (Love and Liquor) in 1920
57290eaeaf94a219006a9ff8,"After World War II, Burmese cinema continued to address political themes"
57290eaeaf94a219006a9ff9,Many of the films produced in the early Cold War era had a strong propaganda element to them.
5726723b708984140094c65d,Jews
5726723b708984140094c65e,Israelites
5726723b708984140094c65f,Hebrews
5726723b708984140094c660,"during the second millennium BCE, in the part of the Levant known as the Land of Israel"
5726723b708984140094c661,The Merneptah Stele
57267331708984140094c689,43%
57267331708984140094c68a,40%
57267331708984140094c68b,1.4 million
57267331708984140094c68c,0.4 million
57267331708984140094c68d,issues with census methodology
572674a0f1498d1400e8e026,Jude
572674a0f1498d1400e8e027,Ebreo
572674a0f1498d1400e8e028,"Еврей, Yevrey"
572674a0f1498d1400e8e029,Hebrew
572675c2708984140094c6d5,Abraham
572675c2708984140094c6d6,Ancient Egypt
572675c2708984140094c6d7,Moses
572675c2708984140094c6d8,Joseph
572675c2708984140094c6d9,Jacob
572678f9708984140094c743,Israelite
572678f9708984140094c744,Yahweh
572678f9708984140094c745,Iron Age
572679f9dd62a815002e8670,Israelites
572679f9dd62a815002e8671,after the 720s BCE
572679f9dd62a815002e8672,Israelite tribes of Judah
57268047f1498d1400e8e1de,twice
57268047f1498d1400e8e1df,"Roman ""Judean"
57268047f1498d1400e8e1e0,After the fall of the United Monarchy
57268047f1498d1400e8e1e1,Jews
57268047f1498d1400e8e1e2,539 BCE
57268c8fdd62a815002e8940,Fertile Crescent
57268c8fdd62a815002e8941,"4,000 years"
57268c8fdd62a815002e8942,Middle East
57277015708984140094dd8b,The Hebrew Bible
57277015708984140094dd8c,Abrahamic religions
57277015708984140094dd8d,a religious interpretation of the traditions and early national history of the Jews
572770d6708984140094dda3,three
572770d6708984140094dda4,whether a religious or national approach to identity is used
572770d6708984140094dda5,Judaism
572771def1498d1400e8f848,"halakhic definitions of matrilineal descent, and halakhic conversions"
572771def1498d1400e8f849,200 CE
572771def1498d1400e8f84a,Jewish sages
5727728ef1498d1400e8f860,Shaye J. D. Cohen
5727728ef1498d1400e8f861,Roman law
5727728ef1498d1400e8f862,the Mishnah may have been applying the same logic to mixed marriages as it had applied to other mixtures
572773195951b619008f8a2b,Babylonia
572773195951b619008f8a2c,200 CE – 500 CE
572773195951b619008f8a2d,conversion
57277434708984140094de01,The Fiscus Judaicus
57277434708984140094de02,96 CE
57277434708984140094de03,illegality of male conversion to Judaism
572774d8f1498d1400e8f89c,"An array of Jewish communities was established by Jewish settlers in various places around the Old World, often at great distances from one another"
572774d8f1498d1400e8f89d,religious interpretations
572774d8f1498d1400e8f89e,culinary preferences
5727757edd62a815002e9d50,Ashkenazim
5727757edd62a815002e9d51,Sephardim
5727757edd62a815002e9d52,Germany
5727757edd62a815002e9d53,Mizrahim
5727757edd62a815002e9d54,East
5727762a708984140094de47,due to similar styles of liturgy
5727762a708984140094de48,the 1490s
5727762a708984140094de49,Yemen
572777c3f1498d1400e8f8f0,Ashkenazi Jews
572777c3f1498d1400e8f8f1,Ashkenazi Jews
572777c3f1498d1400e8f8f2,As a result of their emigration from Europe
572777c3f1498d1400e8f8f3,France
572778495951b619008f8aad,Hebrew
572778495951b619008f8aae,Hebrew
572778495951b619008f8ab0,Hebrew and Aramaic
572778495951b619008f8aaf,Tanakh
572778495951b619008f8ab1,Aramaic
572778e8dd62a815002e9dd4,Yiddish
572778e8dd62a815002e9dd5,Ladino
572778e8dd62a815002e9dd6,Jewish exodus from Arab and Muslim countries
572799cb5951b619008f8e57,Yiddish
572799cb5951b619008f8e58,North Africans
572799cb5951b619008f8e59,"Hebrew, English, and Russian"
572799cb5951b619008f8e5a,English
572799cb5951b619008f8e5b,English
57279ae43acd2414000de7b5,Jewish and Middle Eastern groups
57279ae43acd2414000de7b6,Middle East
57279ae43acd2414000de7b7,maternal lineages
57279bc4ff5b5019007d90e2,autosomal DNA
57279bc4ff5b5019007d90e3,autosomal DNA
57279bc4ff5b5019007d90e4,Middle Eastern populations and Sub-Saharan Africans
57279c47dd62a815002ea1f8,"descendants of the ""anusim"" forced converts to Catholicism"
57279c47dd62a815002ea1f9,Sephardic Bnei Anusim
57279c47dd62a815002ea1fa,19.8%
57279ce7dd62a815002ea208,1948 and 1958
57279ce7dd62a815002ea209,6 million
57279ce7dd62a815002ea20a,"227,258"
57279d5a3acd2414000de7e9,Diaspora
57279d5a3acd2414000de7ea,"315,000"
57279d5a3acd2414000de7eb,"180,000-300,000"
57279d5a3acd2414000de7ec,"196,000-600,000"
57279dc32ca10214002d9224,France
57279dc32ca10214002d9225,"between 483,000 and 500,000"
57279dc32ca10214002d9226,"292,000"
57279e7d3acd2414000de801,"800,000"
57279e7d3acd2414000de803,Yemen and Syria
57279e7d3acd2414000de802,early decades of the 20th century
57279f7c4b864d19001638c0,18th century
57279f7c4b864d19001638c1,growing trend of assimilation
57279f7c4b864d19001638c2,Kaifeng Jews of China
57279ff03acd2414000de82d,just under 50%
57279ff03acd2414000de82e,53%
57279ff03acd2414000de82f,30%
57279ff03acd2414000de830,as low as 10%
57279ff03acd2414000de831,as low as 10%
5727a0c33acd2414000de841,until 1870
5727a0c33acd2414000de842,ghettos
5727a0c33acd2414000de843,bad antisemitism
5727a1b64b864d19001638e8,dhimmis
5727a1b64b864d19001638e9,jizya
5727a1b64b864d19001638eb,requirement of distinctive clothing
5727a1b64b864d19001638ea,Dhimmis
5727a28cff5b5019007d9170,mellahs
5727a28cff5b5019007d9171,Moroccan Jews
5727a28cff5b5019007d9172,15th century
5727a3644b864d1900163912,expulsion
5727a3644b864d1900163913,First Crusade
5727a3644b864d1900163914,Tomás de Torquemada
5727a3644b864d1900163915,19.8%
5727a4b74b864d190016392e,approximately 6 million
5727a4b74b864d190016392f,15 million
5727a4b74b864d1900163930,The Holocaust
5727a4b74b864d1900163931,more than a third
5727a5602ca10214002d92b8,pursuing secular Jews in order to give them a stronger Jewish identity
5727a5602ca10214002d92b9,the Baal Teshuva movement
5727a5602ca10214002d92ba,Orthodox
572673e2f1498d1400e8e012,fabric
572673e2f1498d1400e8e013,5000 BC
572673e2f1498d1400e8e014,Indus Valley
572673e2f1498d1400e8e015,Mexico
572673e2f1498d1400e8e016,cotton gin
572676edf1498d1400e8e090,"Mehrgarh, Pakistan"
572676edf1498d1400e8e091,Neolithic
572676edf1498d1400e8e092,3300 and 1300 BCE
572676edf1498d1400e8e093,industrialization
572676edf1498d1400e8e094,2000 and 1000 BC
5726785bf1498d1400e8e0d2,Achaemenid era
5726785bf1498d1400e8e0d3,5th century BC
5726785bf1498d1400e8e0d4,Persian poets' poems
5726785bf1498d1400e8e0d5,Marco Polo
5726785bf1498d1400e8e0d6,John Chardin
57267a28f1498d1400e8e104,"1820's,"
57267a28f1498d1400e8e105,M. Jumel
57267a28f1498d1400e8e106,Mohamed Ali Pasha
57267a28f1498d1400e8e107,$56 million
57267a28f1498d1400e8e108,1.2 million bales a year
57267c9bdd62a815002e86e0,imported fiber
57267c9bdd62a815002e86e2,John Mandeville
57267c9bdd62a815002e86e1,Herodotus
57267c9bdd62a815002e86e3,16th century
57267c9bdd62a815002e86e4,similarities to wool
572732bbdd62a815002e9970,declined
572732bbdd62a815002e9971,late 18th and early 19th
572732bbdd62a815002e9972,British East India Company
572732bbdd62a815002e9973,raw cotton
572732bbdd62a815002e9974,Britain
57273abddd62a815002e99cc,Industrial Revolution
57273abddd62a815002e99cd,1738
57273abddd62a815002e99ce,spinning jenny
57273abddd62a815002e99cf,spinning mule
57273abddd62a815002e99d0,Manchester
57273cb5dd62a815002e99e6,cotton gin
57273cb5dd62a815002e99e7,Eli Whitney
57273cb5dd62a815002e99e8,by hand
57273cb5dd62a815002e99e9,commercial chain
57273cb5dd62a815002e99ea,colonial markets
57273ec05951b619008f8747,"longer, stronger fibers"
57273ec05951b619008f8748,India
57273ec05951b619008f8749,Caribbean
57273ec05951b619008f874a,mid-19th century
57273ec05951b619008f874b,King Cotton
572740875951b619008f8776,Union blockade
572740875951b619008f8775,American Civil War
572740875951b619008f8777,Egyptian
572740875951b619008f8778,cheap
572740875951b619008f8779,bankruptcy
5727428ff1498d1400e8f546,sharecropping
5727428ff1498d1400e8f547,hand-pick
5727428ff1498d1400e8f548,children
5727428ff1498d1400e8f549,split vacations
5727428ff1498d1400e8f54a,landless
5727444df1498d1400e8f574,"600 to 1,200 mm"
5727444df1498d1400e8f575,heavy
5727444df1498d1400e8f576,control pests
5727444df1498d1400e8f577,South Plains
5727444df1498d1400e8f578,salt and drought
57274e25dd62a815002e9aca,pesticides
57274e25dd62a815002e9acb,Genetically modified
57274e25dd62a815002e9acc,Bacillus thuringiensis
57274e25dd62a815002e9acd,noninsecticide
57274e25dd62a815002e9ace,larvae
5727502cdd62a815002e9ae6,2006
5727502cdd62a815002e9ae7,temperature and rainfall
5727502cdd62a815002e9ae8,pesticides
5727502cdd62a815002e9ae9,"ladybirds, lacewings and spiders"
5727502cdd62a815002e9aea,69%
572751d2dd62a815002e9afa,10.6 million hectares
572751d2dd62a815002e9afb,88%
572751d2dd62a815002e9afc,India
572751d2dd62a815002e9afd,second largest
572751d2dd62a815002e9afe,95%
572754b1f1498d1400e8f656,not genetically modified
572754b1f1498d1400e8f657,synthetic agricultural chemicals
572754b1f1498d1400e8f658,fertilizers or pesticides
572754b1f1498d1400e8f659,National Organic Program
572754b1f1498d1400e8f65a,"265,517 bales"
572756af708984140094dc67,boll weevil
572756af708984140094dc68,Boll Weevil Eradication Program
572756af708984140094dc69,US Department of Agriculture
572756af708984140094dc6a,Bt cotton
572756af708984140094dc6b,synthetic insecticides.
57275893dd62a815002e9b6e,mechanically
57275893dd62a815002e9b6f,cotton picker
57275893dd62a815002e9b70,cotton stripper
57275893dd62a815002e9b71,windy
57275893dd62a815002e9b72,perennial
572759cb5951b619008f888d,rayon
572759cb5951b619008f888e,1890s
572759cb5951b619008f888f,chemicals industry
572759cb5951b619008f8891,DuPont
572759cb5951b619008f8890,Nylon
57275bbb708984140094dc8d,decline in market share
57275bbb708984140094dc8e,Cotton Research and Promotion Act
57275bbb708984140094dc8f,synthetic competitors
57275bbb708984140094dc90,U.S.
57275bbb708984140094dc91,markets for cotton
57275f1df1498d1400e8f6fc,textile products
57275f1df1498d1400e8f6fd,recycled or recovered cotton
57275f1df1498d1400e8f6fe,synthetic fibers
57275f1df1498d1400e8f6ff,knitted or woven
57275f1df1498d1400e8f700,crochet and knitting
572760f55951b619008f8907,cottonseed oil
572760f55951b619008f8908,vegetable oil.
572760f55951b619008f8909,ruminant livestock
572760f55951b619008f890a,roughage
572760f55951b619008f890b,poisonous pigment
57276249dd62a815002e9be0,Cotton linters
57276249dd62a815002e9be1,"fine, silky fibers"
57276249dd62a815002e9be2,cotton wool
57276249dd62a815002e9be3,absorbent cotton
57276249dd62a815002e9be4,Sampson Gamgee
572763db708984140094dce3,Cotton lisle
572763db708984140094dce4,strong and durable
572763db708984140094dce5,single thread
572763db708984140094dce6,"Lisle, France"
572763db708984140094dce7,more brilliant
5727654add62a815002e9c0e,China and India
5727654add62a815002e9c0f,largest exporters
5727654add62a815002e9c10,$12 billion
5727654add62a815002e9c11,Dunavant Enterprises
5727654add62a815002e9c12,"Memphis, Tennessee"
572766bb708984140094dd09,"25,000"
572766bb708984140094dd0a,$2 billion per year
572766bb708984140094dd0b,China
572766bb708984140094dd0c,French
572766bb708984140094dd0d,former British colonies
57276d73f1498d1400e8f7e0,heavily subsidized
57276d73f1498d1400e8f7e1,Cotton-4
57276d73f1498d1400e8f7e2,leading protagonist
57276d73f1498d1400e8f7e3,reduction
57276d73f1498d1400e8f7e4,WTO's Dispute Settlement Mechanism
57276f4cdd62a815002e9cc6,child
57276f4cdd62a815002e9cc7,exposure to pesticides
57276f4cdd62a815002e9cc8,Uzbekistan
57276f4cdd62a815002e9cc9,third largest
57276f4cdd62a815002e9cca,fair trade
572771b85951b619008f8a07,tetraploid cotton
572771b85951b619008f8a08,Tetraploid
572771b85951b619008f8a09,2007
572771b85951b619008f8a0a,diploid
572771b85951b619008f8a0b,diploid counterparts
57277399708984140094dde3,Monsanto and Illumina
57277399708984140094dde4,2010
57277399708984140094dde5,donate
57277399708984140094dde6,public relations
57277399708984140094dde7,cultivated varieties
5726767edd62a815002e85d6,data compression
5726767edd62a815002e85d7,Compression
5726767edd62a815002e85d8,Lossless compression
5726767edd62a815002e85d9,data compression
5726767edd62a815002e85da,source coding
572677855951b619008f738d,Compression
572677855951b619008f738e,compressed data
572677855951b619008f738f,Data compression
572677855951b619008f7390,data compression
572678305951b619008f7395,Lossless data compression algorithms
572678305951b619008f7396,Lossless compression
572678305951b619008f7397,an image
57267902dd62a815002e8648,Lempel–Ziv (LZ)
57267902dd62a815002e8649,DEFLATE
57267902dd62a815002e864a,LZR
57267902dd62a815002e864b,Brotli
57267902dd62a815002e864c,LZX
572679a5f1498d1400e8e0fe,statistical estimates
572679a5f1498d1400e8e0ff,Arithmetic coding
572679a5f1498d1400e8e100,Huffman algorithm
57267a4e5951b619008f73f7,Lossy
57267a4e5951b619008f73f8,Dropping nonessential detail from the data source
57267a4e5951b619008f73f9,JPEG image compression
57267b155951b619008f741c,audio compression
57267b155951b619008f7419,psychoacoustics
57267b155951b619008f741a,human speech
57267b155951b619008f741b,Voice compression
57267b155951b619008f741d,audio compression
57267c225951b619008f7451,compression
57267c225951b619008f7452,optimal
57267c225951b619008f7453,data compression
57267c9ff1498d1400e8e16a,Data compression
57267c9ff1498d1400e8e16b,Data differencing
57267c9ff1498d1400e8e16c,data compression
5726828bf1498d1400e8e228,Audio data compression
5726828bf1498d1400e8e229,Audio compression algorithms
5726828bf1498d1400e8e22a,Lossy
5726831df1498d1400e8e236,Lossless audio compression
5726831df1498d1400e8e238,Lossless
5726831df1498d1400e8e237,Compression ratios
57268380dd62a815002e87da,Lossy
57268380dd62a815002e87db,digitally compressed audio streams
57268380dd62a815002e87dc,Lossy
572683fbf1498d1400e8e256,Equal-loudness contours
572683fbf1498d1400e8e257,Models of the human ear-brain
572683fbf1498d1400e8e258,temporal masking
57268489f1498d1400e8e264,linear predictive coding
57268489f1498d1400e8e265,linear predictive coding
57268489f1498d1400e8e266,source-based coders
57268606708984140094c8d5,Latency
57268606708984140094c8d6,codecs
57268606708984140094c8d7,codecs
5726869df1498d1400e8e2c2,latency
5726869df1498d1400e8e2c3,latency
5726869df1498d1400e8e2c4,LPC
5726872b5951b619008f75c3,voltage
5726872b5951b619008f75c4,data
5726872b5951b619008f75c5,analog-to-digital
572687ad708984140094c8f7,literature compendium
572687ad708984140094c8f8,"finished, working audio coders"
572687ad708984140094c8f9,MPEG-1 Audio committee
5726882b708984140094c911,Oscar Bonello
5726882b708984140094c912,Oscar Bonello
5726882b708984140094c913,broadcast automation system
5726887d5951b619008f75fb,video compression algorithms
5726887d5951b619008f75fc,Uncompressed video
5726887d5951b619008f75fd,Highly compressed video
5726890bdd62a815002e887c,video
5726890bdd62a815002e887d,macroblocks
5726890bdd62a815002e887e,variable bitrate
5726897edd62a815002e888a,Video data
5726897edd62a815002e888b,Compression algorithms
5726897edd62a815002e888c,color
57268a7ddd62a815002e88be,longer command
57268a7ddd62a815002e88bf,the system simply issues a short command
57268a7ddd62a815002e88c0,video
57268af2708984140094c987,interframe compression
57268af2708984140094c988,DV
57268af2708984140094c989,Making 'cuts'
57268b4d5951b619008f763f,discrete cosine transform
